SPECIES,ORGANIZATION,HAUL_NO,DATE,LOCATION,LAT,LONG,BOTTOM_DEPTH(m),SAMPLE_NUM,LENGTH(mm),NUM_INDIVIDUALS,WET_WEIGHT(g),DRY_WEIGHT(g),AFDW(g),WATER_CONTENT(%mass),"WATER_CONTENT(%mass,AFDW)",WET:DRY,WET:DRY(AFDW),SUBSAMPLE_WEIGHT(g),GROSS_HEAT(J/Kg),"ENERGY_DENSITY(kJ/g,DRY)","ENERGY_DENSITY(kJ/g,WET)","ENERGY_DENSITY(kJ/g,WET,AFDW)",NOTES
E. pacifica/ T. spinifera,NOAA,9,5/1/21,FARALLONES,37.416612,122.530817,138,3,19.98,16,2.0563,0.3963,0.317897796,0.807275203,0.845403007,5.1887459,6.468431124,0.3963,18774208.07,18.77420807,4.708511997,3.968191019,
E. pacifica/ T. spinifera,NOAA,9,5/1/21,FARALLONES,37.416612,122.530817,138,4,21.25,14,2.1125,0.4831,0.402555014,0.77131361,0.809441414,4.372800662,5.247729945,0.4831,18715194,18.715194,4.693711455,3.955717572,
E. pacifica/ T. spinifera,NOAA,9,5/1/21,FARALLONES,37.416612,122.530817,138,5,19.09,21,2.0084,0.5591,0.482524118,0.721619199,0.759747004,3.592201753,4.162278992,0.5591,18417522.82,18.41752282,4.619056465,3.892800611,
E. pacifica/ T. spinifera,NOAA,9,5/1/21,FARALLONES,37.416612,122.530817,138,6,19.51,23,2.1262,0.5944,0.513332663,0.720440222,0.758568026,3.57705249,4.141953462,0.5944,18273389.83,18.27338983,4.582908367,3.862336092,
E. pacifica/ T. spinifera,NOAA,9,5/1/21,FARALLONES,37.416612,122.530817,138,7,19.39,24,2.0361,0.5798,0.502167978,0.71523992,0.753367724,3.511728182,4.054619349,0.5798,18409269.22,18.40926922,4.616986488,3.891056098,
E. pacifica/ T. spinifera,NOAA,9,5/1/21,FARALLONES,37.416612,122.530817,138,8,20.27,23,2.3575,0.6907,0.600813702,0.707020149,0.745147953,3.413203996,3.923845267,0.6907,18359367.81,18.35936781,4.604471372,3.880508738,
E. pacifica/ T. spinifera,NOAA,9,5/1/21,FARALLONES,37.416612,122.530817,138,9,18.92,22,2.0683,0.6123,0.533440263,0.703959774,0.742087578,3.377919321,3.877285133,0.6123,18374178.67,18.37417867,4.608185889,3.88363922,
E. pacifica/ T. spinifera,NOAA,9,5/1/21,FARALLONES,37.416612,122.530817,138,10,20.05,21,2.176,0.6598,0.576833898,0.696783088,0.734910892,3.297969082,3.772316445,0.6598,18169102,18.169102,4.556753309,3.840293402,
E. pacifica/ T. spinifera,NOAA,28,5/5/21,POINT SUR,36.175404,122.047076,104,1,16.08,37,2.1204,0.3199,0.240703459,0.849132239,0.886482051,6.62832135,8.809179583,0.3199,17591898.01,17.59189801,3.240343139,2.57695649,
E. pacifica/ T. spinifera,NOAA,28,5/5/21,POINT SUR,36.175404,122.047076,104,2,17.05,38,2.0358,0.3556,0.279563254,0.825326653,0.862676465,5.724971879,7.282072929,0.3556,17225664.43,17.22566443,3.172884672,2.523308612,
E. pacifica/ T. spinifera,NOAA,28,5/5/21,POINT SUR,36.175404,122.047076,104,3,17.05,35,2.007,0.3547,0.279738928,0.82326856,0.860618372,5.658302791,7.17454669,0.3547,16708352.1,16.7083521,3.077598225,2.4475299,
E. pacifica/ T. spinifera,NOAA,28,5/5/21,POINT SUR,36.175404,122.047076,104,4,17.46,36,2.0332,0.3779,0.301960363,0.814135353,0.851485165,5.380259328,6.733334071,0.3779,16804077.49,16.80407749,3.095230382,2.461552273,
E. pacifica/ T. spinifera,NOAA,28,5/5/21,POINT SUR,36.175404,122.047076,104,5,17.03,38,2.1222,0.3955,0.31623623,0.813636792,0.850986604,5.365865992,6.710806038,0.3955,17745672.32,17.74567232,3.268667628,2.599482183,
E. pacifica/ T. spinifera,NOAA,28,5/5/21,POINT SUR,36.175404,122.047076,104,6,16.95,35,2.0322,0.4011,0.325197713,0.802627694,0.839977506,5.066566941,6.249121443,0.4011,16999934.23,16.99993423,3.131306253,2.490242429,
E. pacifica/ T. spinifera,NOAA,28,5/5/21,POINT SUR,36.175404,122.047076,104,7,17.23,36,2.0123,0.4123,0.337140974,0.795110073,0.832459885,4.880669415,5.968719779,0.4123,16789823.21,16.78982321,3.092604812,2.459464229,
E. pacifica/ T. spinifera,NOAA,28,5/5/21,POINT SUR,36.175404,122.047076,104,8,17.1,38,2.0112,0.3879,0.312782059,0.807130072,0.844479883,5.184841454,6.430036325,0.3879,17732323.2,17.7323232,3.266208785,2.597526732,
E. pacifica/ T. spinifera,NOAA,28,5/5/21,POINT SUR,36.175404,122.047076,104,9,16.59,37,2.0431,0.3992,0.3228906,0.804610641,0.841960452,5.117985972,6.327530133,0.3992,16988092.23,16.98809223,3.129125014,2.488507749,
E. pacifica/ T. spinifera,NOAA,28,5/5/21,POINT SUR,36.175404,122.047076,104,10,17.3,33,2.0554,0.3891,0.312331197,0.810693782,0.848043594,5.282446672,6.580834764,0.3891,17998723.32,17.99872332,3.315278407,2.636550464,
E. pacifica/ T. spinifera,NOAA,48,5/11/21,PIEDRAS BLANCAS,35.419861,121.227555,441,1,17.35,31,2.1552,0.4141,0.338447834,0.807860059,0.842962215,5.204539966,6.3678942,0.4141,17118251.6,17.1182516,3.433049487,2.827247258,
E. pacifica/ T. spinifera,NOAA,48,5/11/21,PIEDRAS BLANCAS,35.419861,121.227555,441,2,18.1,27,2.0185,0.3949,0.324046299,0.804359673,0.839461829,5.111420613,6.229048156,0.3949,16822348.13,16.82234813,3.37370632,2.778375896,
E. pacifica/ T. spinifera,NOAA,48,5/11/21,PIEDRAS BLANCAS,35.419861,121.227555,441,3,18.92,26,2.0254,0.3865,0.315404094,0.809173497,0.844275652,5.240362225,6.421603394,0.3865,17078606.96,17.07860696,3.425098791,2.820699557,
E. pacifica/ T. spinifera,NOAA,48,5/11/21,PIEDRAS BLANCAS,35.419861,121.227555,441,4,17.57,29,2.108,0.3607,0.286704656,0.828889943,0.863992099,5.844191849,7.352514014,0.3607,16903501.88,16.90350188,3.38998163,2.791779234,
E. pacifica/ T. spinifera,NOAA,48,5/11/21,PIEDRAS BLANCAS,35.419861,121.227555,441,5,16.98,38,2.2252,0.4979,0.419790683,0.776244832,0.811346988,4.469170516,5.300736984,0.4979,16727614.65,16.72761465,3.354707609,2.762729732,
E. pacifica/ T. spinifera,NOAA,48,5/11/21,PIEDRAS BLANCAS,35.419861,121.227555,441,6,17.01,42,2.4867,0.5533,0.46601147,0.77749628,0.812598436,4.494306886,5.336134758,0.5533,16780860.02,16.78086002,3.365385918,2.771523728,
E. pacifica/ T. spinifera,NOAA,48,5/11/21,PIEDRAS BLANCAS,35.419861,121.227555,441,7,17.98,40,2.4015,0.4699,0.385602173,0.804330627,0.839432782,5.110661843,6.227921332,0.4699,17923157.14,17.92315714,3.594472547,2.960185308,
E. pacifica/ T. spinifera,NOAA,48,5/11/21,PIEDRAS BLANCAS,35.419861,121.227555,441,8,17.78,40,2.1449,0.4221,0.346809386,0.803207609,0.838309764,5.081497276,6.184665365,0.4221,18108132.91,18.10813291,3.631569266,2.990735872,
E. pacifica/ T. spinifera,NOAA,48,5/11/21,PIEDRAS BLANCAS,35.419861,121.227555,441,9,17.31,46,2.6694,0.5552,0.461498306,0.792013187,0.827115342,4.807997118,5.784203251,0.5552,17686995.13,17.68699513,3.547110475,2.921180834,
E. pacifica/ T. spinifera,NOAA,48,5/11/21,PIEDRAS BLANCAS,35.419861,121.227555,441,10,17.54,40,2.3777,0.5285,0.445037605,0.777726374,0.81282853,4.498959319,5.342694586,0.5285,17349945.61,17.34994561,3.479515506,2.865513798,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,1,19.78,17,2.0702,0.5731,0.497448412,0.723166844,0.759709974,3.612284069,4.161637572,0.5731,19573593.68,19.57359368,6.308612562,5.584115547,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,2,20.98,18,2.058,0.6463,0.571094238,0.68595724,0.72250037,3.184279746,3.603608413,0.6463,19532038.35,19.53203835,6.295219187,5.572260301,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,3,22.82,16,2.0653,0.5843,0.508827473,0.717087106,0.753630236,3.534656854,4.05893964,0.5843,19198661.66,19.19866166,6.187771142,5.477151861,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,4,19.69,21,2.0571,0.6062,0.531027127,0.705313305,0.741856436,3.39343451,3.873813402,0.6062,19574152.32,19.57415232,6.308792613,5.58427492,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,5,18.57,24,2.0748,0.6178,0.541980313,0.70223636,0.738779491,3.358368404,3.82818333,0.6178,19623394.28,19.62339428,6.324663406,5.598323071,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,6,19.42,22,2.0648,0.6448,0.569345745,0.687717939,0.724261069,3.202233251,3.626618834,0.6448,19513891.28,19.51389128,6.289370346,5.567083156,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,7,20.02,21,2.0685,0.6941,0.618510535,0.664442833,0.700985963,2.980118139,3.344324604,0.6941,19347387.73,19.34738773,6.235705884,5.519581656,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,8,20.41,20,2.1077,0.7143,0.637278044,0.661099777,0.697642907,2.950720986,3.307347584,0.7143,18510136.09,18.51013609,5.965857827,5.280723632,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,9,19.37,22,2.0727,0.7759,0.700157054,0.625657355,0.662200486,2.671349401,2.960335812,0.7759,16297021.79,16.29702179,5.25256619,4.64934821,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,10,18.61,27,2.3716,0.8711,0.784434312,0.632695227,0.669238357,2.722534726,3.02332517,0.8711,18451614.01,18.45161401,5.946996031,5.264027972,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,11,19.93,25,2.2719,0.8658,0.782777662,0.618909283,0.655452413,2.624047124,2.90235671,0.8658,18435400.86,18.43540086,5.941770497,5.259402552,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,12,19.59,27,2.0635,0.7544,0.678993251,0.63440756,0.67095069,2.73528632,3.039058191,0.7544,18220284.41,18.22028441,5.872437989,5.198032364,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,13,19.87,24,2.902,0.825,0.718951836,0.715713301,0.752256432,3.517575758,4.036431727,0.825,18321324.05,18.32132405,5.905003289,5.226857783,
E. pacifica/ T. spinifera,NOAA,67,5/22/21,FARALLONES,37.35289,122.489182,73,14,19.66,26,2.3475,0.7956,0.709815002,0.661086262,0.697629392,2.950603318,3.307199756,0.7956,18169120.55,18.16912055,5.855947764,5.183435918,
E. pacifica/ T. spinifera,NOAA,72,5/24/21,FALSE CAPE,40.291893,124.436369,1644,1,16.89,41,2.0671,0.4932,0.423407401,0.761404867,0.7951684,4.191200324,4.882059211,0.4932,21837447.68,21.83744768,4.713896886,3.972281784,
E. pacifica/ T. spinifera,NOAA,72,5/24/21,FALSE CAPE,40.291893,124.436369,1644,2,16.84,41,2.0673,0.5192,0.449400648,0.748851159,0.782614692,3.981702619,4.600126879,0.5192,19355999.64,19.35599964,4.178244077,3.520900698,
E. pacifica/ T. spinifera,NOAA,72,5/24/21,FALSE CAPE,40.291893,124.436369,1644,3,18.13,34,2.028,0.4195,0.351027555,0.793145957,0.82690949,4.834326579,5.777324237,0.4195,18845033.07,18.84503307,4.067945303,3.427954708,
E. pacifica/ T. spinifera,NOAA,72,5/24/21,FALSE CAPE,40.291893,124.436369,1644,4,17.58,34,2.0337,0.4249,0.356235103,0.791070463,0.824833996,4.786302659,5.708870308,0.4249,18785164.87,18.78516487,4.055021974,3.417064545,
E. pacifica/ T. spinifera,NOAA,72,5/24/21,FALSE CAPE,40.291893,124.436369,1644,5,17.35,35,2.0013,0.4198,0.352229041,0.790236346,0.82399988,4.767270129,5.681814293,0.4198,18954678.13,18.95467813,4.091613614,3.447899395,
E. pacifica/ T. spinifera,NOAA,72,5/24/21,FALSE CAPE,40.291893,124.436369,1644,6,17.25,36,2.0345,0.4222,0.353508092,0.792479725,0.826243258,4.818806253,5.755172363,0.4222,19333235.1,19.3332351,4.173330056,3.516759776,
E. pacifica/ T. spinifera,NOAA,72,5/24/21,FALSE CAPE,40.291893,124.436369,1644,7,16.89,41,2.1342,0.4892,0.417141868,0.77078062,0.804544154,4.36263287,5.116245014,0.4892,18778982.13,18.77898213,4.053687349,3.41593989,
E. pacifica/ T. spinifera,NOAA,72,5/24/21,FALSE CAPE,40.291893,124.436369,1644,8,17.89,39,2.0234,0.4125,0.344182867,0.796135218,0.829898751,4.905212121,5.878851605,0.4125,18899820.1,18.8998201,4.079771795,3.437920594,
E. pacifica/ T. spinifera,NOAA,72,5/24/21,FALSE CAPE,40.291893,124.436369,1644,9,18.01,34,2.045,0.4431,0.374053575,0.783325183,0.817088717,4.615211013,5.467131284,0.4431,18977872.21,18.97787221,4.096620357,3.452118452,
E. pacifica/ T. spinifera,NOAA,72,5/24/21,FALSE CAPE,40.291893,124.436369,1644,10,17.15,37,2.089,0.4126,0.342067979,0.802489229,0.836252763,5.063015027,6.106973253,0.4126,19011234.32,19.01123432,4.103822002,3.458187096,
E. pacifica/ T. spinifera,NOAA,76,5/24/21,FLINT ROCK HEAD,41.304853,124.289519,170,1,20.49,17,2.0937,0.5447,0.479140022,0.739838563,0.771151539,3.843767211,4.369703851,0.5447,19574152,19.574152,4.861141669,4.246834065,
E. pacifica/ T. spinifera,NOAA,76,5/24/21,FLINT ROCK HEAD,41.304853,124.289519,170,2,20.49,18,2.0969,0.4948,0.429139821,0.76403262,0.795345596,4.237873888,4.886286239,0.4948,19627504.03,19.62750403,4.874391376,4.258409392,
E. pacifica/ T. spinifera,NOAA,76,5/24/21,FLINT ROCK HEAD,41.304853,124.289519,170,3,19.1,22,2.1352,0.5621,0.495240534,0.736745972,0.768058948,3.798612347,4.31144031,0.5621,19363364.59,19.36336459,4.808793681,4.201101348,
E. pacifica/ T. spinifera,NOAA,76,5/24/21,FLINT ROCK HEAD,41.304853,124.289519,170,4,19.74,20,2.0666,0.4909,0.426188604,0.762460079,0.793773055,4.2098187,4.84902689,0.4909,19303985.63,19.30398563,4.794047217,4.188218409,
E. pacifica/ T. spinifera,NOAA,76,5/24/21,FLINT ROCK HEAD,41.304853,124.289519,170,5,19.01,21,2.0565,0.4982,0.433804865,0.757743739,0.789056715,4.127860297,4.740610737,0.6481,17424531.34,17.42453134,4.327294248,3.780449506,
E. pacifica/ T. spinifera,NOAA,76,5/24/21,FLINT ROCK HEAD,41.304853,124.289519,170,6,19.5,18,2.1119,0.5144,0.448270126,0.756427861,0.787740837,4.105559876,4.711221823,0.6491,17508437.59,17.50843759,4.348131941,3.798653917,
E. pacifica/ T. spinifera,NOAA,76,5/24/21,FLINT ROCK HEAD,41.304853,124.289519,170,7,19.87,19,2.0234,0.5483,0.484941324,0.729020461,0.760333437,3.690315521,4.172463551,0.6963,17189067.49,17.18906749,4.268817991,3.729362956,
E. pacifica/ T. spinifera,NOAA,76,5/24/21,FLINT ROCK HEAD,41.304853,124.289519,170,8,19.93,19,2.0022,0.4988,0.436105159,0.750874039,0.782187015,4.014033681,4.591094502,0.6555,17141940.21,17.20455408,4.272664008,3.732722947,
E. pacifica/ T. spinifera,NOAA,76,5/24/21,FLINT ROCK HEAD,41.304853,124.289519,170,9,18.99,22,2.0123,0.4972,0.434188898,0.752919545,0.784232521,4.047264682,4.634618728,0.6695,17204554.08,17.20455408,4.272664008,3.732722947,
E. pacifica/ T. spinifera,NOAA,76,5/24/21,FLINT ROCK HEAD,41.304853,124.289519,170,10,19.45,20,2.0534,0.4899,0.425601935,0.761420084,0.79273306,4.191467646,4.824696109,0.6668,17208158.98,17.20815898,4.273559266,3.733505071,
E. pacifica/ T. spinifera,NOAA,94,5/30/21,NWC STATION,44.298011,124.358149,142,1,16.69,40,2.134,0.4889,0.416881092,0.770899719,0.804648036,4.364900798,5.118965679,0.4889,18865126.18,18.86512618,4.739993051,4.082801239,
E. pacifica/ T. spinifera,NOAA,94,5/30/21,NWC STATION,44.298011,124.358149,142,2,17.34,44,2.0737,0.4763,0.406316115,0.770313932,0.804062249,4.353768633,5.103661713,0.4763,18401970.53,18.40197053,4.623622,3.982564832,
E. pacifica/ T. spinifera,NOAA,94,5/30/21,NWC STATION,44.298011,124.358149,142,3,16.91,44,2.099,0.4995,0.428662283,0.762029538,0.795777855,4.202202202,4.896628616,0.4995,18408690.05,18.40869005,4.625310326,3.984019075,
E. pacifica/ T. spinifera,NOAA,94,5/30/21,NWC STATION,44.298011,124.358149,142,4,16.53,47,2.0381,0.5415,0.472717555,0.734311368,0.768059685,3.763804247,4.311454012,0.5415,18482905.01,18.48290501,4.643957347,4.000080718,
E. pacifica/ T. spinifera,NOAA,94,5/30/21,NWC STATION,44.298011,124.358149,142,5,17.09,48,2.311,0.5875,0.50950764,0.745781047,0.779529364,3.933617021,4.535751421,0.5875,16398183.47,16.39818347,4.120156683,3.548904107,
E. pacifica/ T. spinifera,NOAA,94,5/30/21,NWC STATION,44.298011,124.358149,142,6,16.45,45,2.1714,0.549,0.475718905,0.747167726,0.780916043,3.955191257,4.564460187,0.549,17852959.57,17.85295957,4.485679211,3.863747571,
E. pacifica/ T. spinifera,NOAA,94,5/30/21,NWC STATION,44.298011,124.358149,142,7,16.74,44,2.0184,0.519,0.450882397,0.742865636,0.776613953,3.889017341,4.476555335,0.519,18058535.29,18.05853529,4.537331528,3.908238384,
E. pacifica/ T. spinifera,NOAA,94,5/30/21,NWC STATION,44.298011,124.358149,142,8,17.56,48,2.1282,0.5666,0.494776832,0.733765624,0.767513941,3.756088952,4.301333173,0.5666,17862592.52,17.86259252,4.488099556,3.865832339,
E. pacifica/ T. spinifera,NOAA,94,5/30/21,NWC STATION,44.298011,124.358149,142,9,16.73,50,2.1375,0.5651,0.492962973,0.735625731,0.769374048,3.782516369,4.336025461,0.5651,18027607.68,18.02760768,4.529560753,3.901545013,
E. pacifica/ T. spinifera,NOAA,94,5/30/21,NWC STATION,44.298011,124.358149,142,10,17.33,41,2.2713,0.5979,0.521247448,0.736758685,0.770507001,3.798795785,4.357431408,0.5979,17800411.26,17.80041126,4.472476085,3.852375036,
E. pacifica/ T. spinifera,GOLDBOGEN,192,7/11/22,DAVENPORT,,,,1,16.69,73,2.0374,0.4159,0.331299636,0.795867282,0.837390971,4.898773744,6.149720001,0.4159,15810223.45,15.81022345,3.456694417,2.797614377,
E. pacifica/ T. spinifera,GOLDBOGEN,192,7/11/22,DAVENPORT,,,,2,17.34,69,2.0356,0.4114,0.326874379,0.797897426,0.839421115,4.947982499,6.22746881,0.4114,15083506.26,15.08350626,3.297807399,2.669021984,
E. pacifica/ T. spinifera,GOLDBOGEN,192,7/11/22,DAVENPORT,,,,3,16.91,73,2.0239,0.4346,0.350560206,0.785266071,0.826789759,4.656925909,5.773330699,0.4346,14762575.05,14.76257505,3.227640072,2.612233301,
E. pacifica/ T. spinifera,GOLDBOGEN,192,7/11/22,DAVENPORT,,,,4,16.53,60,2.0752,0.4315,0.345330041,0.792068234,0.833591923,4.809269988,6.009323703,0.4315,14950325.82,14.95032582,3.268689273,2.645455745,
E. pacifica/ T. spinifera,GOLDBOGEN,192,7/11/22,DAVENPORT,,,,5,16.24,86,2.0725,0.4419,0.355842155,0.786779252,0.828302941,4.689975107,5.824211583,0.4419,14953012.63,14.95301263,3.269276708,2.645931175,
E. pacifica/ T. spinifera,GOLDBOGEN,192,7/11/22,DAVENPORT,,,,6,17.12,77,2.0411,0.4545,0.369745999,0.777325952,0.818849641,4.490869087,5.520276101,0.4545,14633021.26,14.63302126,3.199314865,2.589308797,
E. pacifica/ T. spinifera,GOLDBOGEN,192,7/11/22,DAVENPORT,,,,7,16.74,70,2.0321,0.4677,0.383319712,0.769844004,0.811367693,4.344879196,5.301318813,0.4677,14527047.85,14.52704785,3.176145192,2.570556833,
E. pacifica/ T. spinifera,GOLDBOGEN,192,7/11/22,DAVENPORT,,,,8,17.56,75,2.0498,0.4755,0.390384743,0.768026149,0.809549838,4.310830705,5.250717501,0.4755,14374386.77,14.37438677,3.142767884,2.5435435,
E. pacifica/ T. spinifera,GOLDBOGEN,192,7/11/22,DAVENPORT,,,,9,16.73,72,2.066,0.4622,0.376412059,0.776282672,0.817806361,4.469926439,5.488665816,0.4622,14115595.77,14.11559577,3.086186685,2.497750509,
E. pacifica/ T. spinifera,GOLDBOGEN,192,7/11/22,DAVENPORT,,,,10,17.33,88,2.0358,0.4943,0.409766074,0.757196188,0.798719877,4.118551487,4.968200464,0.4943,13867027.65,13.86702765,3.031840582,2.453766453,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,1,141.74,1,20.3124,6.1421,5.594807039,0.697618204,0.72456199,3.307077384,3.630580976,1.1294,21803001.26,21.80300126,6.483599263,5.891119069,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,1,141.74,1,20.3124,6.1421,5.594807039,0.697618204,0.72456199,3.307077384,3.630580976,1.2033,21337560.66,21.33756066,6.345190322,5.765358126,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,1,141.74,1,20.3124,6.1421,5.594807039,0.697618204,0.72456199,3.307077384,3.630580976,1.2072,21147374.6,21.1473746,6.288634337,5.713970305,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,2,120.85,1,10.2942,3.0144,2.737035277,0.707174914,0.7341187,3.415007962,3.761076844,0.5994,23112077.36,23.11207736,6.872881672,6.244828317,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,2,120.85,1,10.2942,3.0144,2.737035277,0.707174914,0.7341187,3.415007962,3.761076844,0.5866,22850884.57,22.85088457,6.795210283,6.174254646,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,2,120.85,1,10.2942,3.0144,2.737035277,0.707174914,0.7341187,3.415007962,3.761076844,0.9051,22861754.03,22.86175403,6.798442555,6.177191548,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,3,126.57,1,14.1721,3.6935,3.311649969,0.739382308,0.766326094,3.83703804,4.279467979,1.081,22819055.65,22.81905565,6.785745258,6.165654548,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,3,126.57,1,14.1721,3.6935,3.311649969,0.739382308,0.766326094,3.83703804,4.279467979,0.5243,22295094.28,22.29509428,6.629933885,6.024081432,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,3,126.57,1,14.1721,3.6935,3.311649969,0.739382308,0.766326094,3.83703804,4.279467979,1.1866,22237735.65,22.23773565,6.612877042,6.008583267,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,4,132.72,1,16.0297,5.1231,4.691199192,0.680399508,0.707343295,3.128906326,3.416972792,1.0465,23346525.43,23.34652543,6.942599933,6.308175627,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,4,132.72,1,16.0297,5.1231,4.691199192,0.680399508,0.707343295,3.128906326,3.416972792,1.0833,22953931.9,22.9539319,6.82585366,6.20209779,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,4,132.72,1,16.0297,5.1231,4.691199192,0.680399508,0.707343295,3.128906326,3.416972792,1.1041,22738785.56,22.73878556,6.761875191,6.14396576,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,5,146.57,1,20.7415,5.7033,5.14444546,0.72502953,0.751973316,3.63675416,4.031824258,1.0215,21545329.6,21.5453296,6.40697496,5.821496799,
E. mordax,CDFW,1,5/24/22,SEASIDE,,,25.6,5,146.57,1,20.7415,5.7033,5.14444546,0.72502953,0.751973316,3.63675416,4.031824258,1.1403,21387230.87,21.38723087,6.359960845,5.778778899,
